Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Farmery M.","54392727500;","Alternative fuels for aviation: Where are we? Where are we going?",2007,"10th International Conference on Stability, Handling and Use of Liquid Fuels 2007","2",,,"682","727",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865233116&partnerID=40&md5=41af21a8123dcc7706d9ecc9ba3446c3","Global Fuel, United States","Farmery, M., Global Fuel, United States","Main drivers are CO2 reduction and supply diversification Simple bio-fuels (FAMEs, ethanol) not attractive for a ""drop in"" bio-jet CTL and GTL kero offer performance benefits plus new molecules. Need to find solution to CO 2 esp for CTL (sequestration). BTL offers the benefits of synthetic kero with a CO2 bonus but currently economics look difficult Other bio-options (HT veg oils) offer potential if suitable feedstocks (C number and sustainable supply) can be found Supply of biomass will be a major challenge - aviation is not the only game in town The Holy Grail is a low energy biomass to hydrocarbon process - lots of groups are searching.",,"C-number; CO2 reduction; Low energies; Performance benefits; Alternative fuels; Aviation; Ethanol; Hydrocarbons; Liquid fuels; Carbon dioxide",Conference Paper,"Final","",Scopus,2-s2.0-84865233116
"Faroux S., Masson V., Roujean J.-L., Hautecoeur O.","23491789500;7005432249;7003480342;6701583332;","Ecoclimap-II: A climatologic global data base of ecosystems and land surface parameters at 1 km based on the analysis of time series of Vegetation data",2007,"Proceedings, 32nd International Symposium on Remote Sensing of Environment: Sustainable Development Through Global Earth Observations",,,,"","",4,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880010343&partnerID=40&md5=2d1240d890920d8b032d8565cc91e9b7","CNRM, GAME, Météo-France, CNRS, Toulouse, France","Faroux, S., CNRM, GAME, Météo-France, CNRS, Toulouse, France; Masson, V., CNRM, GAME, Météo-France, CNRS, Toulouse, France; Roujean, J.-L., CNRM, GAME, Météo-France, CNRS, Toulouse, France; Hautecoeur, O., CNRM, GAME, Météo-France, CNRS, Toulouse, France","This paper gives an overview of the ECOCLIMAPII database, which is a new surface parameters global dataset at a 1km resolution. The aim of this database is to initialize Soil-Vegetation-Atmosphere-Transfer (SVAT) schemes in meteorological and climate modeling. The overall objective of this paper is then to provide elements of the method used to derive surface parameters at 1km resolution departing from existing land cover maps, and satellite information. The new concept of classification relies on the analysis of time series of SPOT/ VEGETATION NDVI, in order to define homogeneous ecosystems from a criterion of functioning. For the European product shown here, the more recent CORINE land cover is considered to bring up improvement in regional legends. Surface parameters are derived for each of these ecosystems based on look-up tables. The key parameter is the Leaf Area Index (LAI) since, at the exception of albedo, derivation of other parameter depends on it. This database can be used in meso-scale models, NWP models and GCM models.","Classification; Land cover; Satellite; Surface parameters","CORINE land cover; European products; Land cover; Land surface parameters; Leaf Area Index; Meso-scale models; Satellite information; Surface parameter; Classification (of information); Database systems; Observatories; Planning; Remote sensing; Satellites; Sustainable development; Table lookup; Time series; Vegetation; Ecosystems",Conference Paper,"Final","",Scopus,2-s2.0-84880010343
"Faroux S., Masson V., Roujean J.-L.","23491789500;7005432249;7003480342;","ECOCLIMAP-II: A climatologie global data base of ecosystems and land surface parameters at 1 km based on the analysis of time series of VEGETATION data",2007,"International Geoscience and Remote Sensing Symposium (IGARSS)",,,"4422971","1008","1011",,2,"10.1109/IGARSS.2007.4422971","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82355160678&doi=10.1109%2fIGARSS.2007.4422971&partnerID=40&md5=1fed8c90acca1b06f4694d51f28a0321","CNRM/GAME, Météo-France/CNRS, Toulouse, France","Faroux, S., CNRM/GAME, Météo-France/CNRS, Toulouse, France; Masson, V., CNRM/GAME, Météo-France/CNRS, Toulouse, France; Roujean, J.-L., CNRM/GAME, Météo-France/CNRS, Toulouse, France","This paper gives an overview of the ECOCLIMAP-II database, which is a new surface parameters global dataset at a lkm resolution. The aim of this database is to initialize Soil-Vegetation-Atmosphere-Transfer (SVAT) schemes in meteorological and climate modeling. The overall objective of this paper is then to provide elements of the method used to derive surface parameters at 1km resolution departing from existing land cover maps, and satellite information. The new concept of classification relies on the analysis of time series of SPOT/VEGETATION NDVI, in order to define homogeneous ecosystems from a criterion of functioning. For the European product shown here, the more recent CORINE land cover is considered to bring up improvement in regional legends. Surface parameters are derived for each of these ecosystems based on look-up tables. The key parameter is the Leaf Area Index (LAI) since, at the exception of albedo, derivation of other parameter depends on it. This database can be used in meso-scale models, NWP models and GCM models. © 2007 IEEE.","Classification; Land cover; Satellite; Surface parameters","Climate modeling; ECOCLIMAP-II; Land cover; Surface parameters; Climatology; Database systems; Parameter estimation; Satellites; Time series analysis; Vegetation; Ecosystems",Conference Paper,"Final","",Scopus,2-s2.0-82355160678
"Faulkner W.B., Lange J.M., Powell J.J., Shaw B.W., Parnell C.B.","35306742000;52364152400;22952022700;7202493250;7005777709;","Sampler placement to determine emission factors from ground level area sources",2007,"2007 ASABE Annual International Meeting, Technical Papers","9 BOOK",,,"","",12,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35648991845&partnerID=40&md5=be38553dbe336793b79e9c4ce2b8b7c5","Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States","Faulkner, W.B., Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States; Lange, J.M., Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States; Powell, J.J., Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States; Shaw, B.W., Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States; Parnell, C.B., Texas AandM University, Dept. of Biological and Agricultural Engineering, 2117 TAMU, College Station, TX 77843-2117, United States","Emission factors are used by state air pollution regulatory agencies to regulate emissions from sources of atmospheric pollution. Emission factors for ground level area sources (GLASs) can be determined by sampling ambient pollutant levels and using dispersion modeling to back-calculate the emission rate from a source. This manuscript describes a method used to locate samplers downwind of a GLAS to most accurately determine the emission flux from the source. Contributions from other sources, changes in particle size distributions, and measurement uncertainty are considered.","Area source; Emission factor; Gaussian modeling; Particulate matter; PM","Area sources; Emission factors; Emission flux; Ground level area sources (GLAS); Air pollution; Gaussian distribution; Particles (particulate matter); Particulate emissions",Conference Paper,"Final","",Scopus,2-s2.0-35648991845
"Feng M., Tao Y.-X.","51563509600;57207342100;","Energy and exergy performance of building HVAC system with cogeneration plant in subtropical climate",2007,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)","6",,,"159","171",,3,"10.1115/IMECE200741639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350463876&doi=10.1115%2fIMECE200741639&partnerID=40&md5=ba1e281d62f1d5dd359ab14190dbb22d","Department of Mechanical and Materials Engineering, Florida International University, Miami, FL  33174, United States","Feng, M., Department of Mechanical and Materials Engineering, Florida International University, Miami, FL  33174, United States; Tao, Y.-X., Department of Mechanical and Materials Engineering, Florida International University, Miami, FL  33174, United States","This paper presents an efficiency analysis, from both first law and second law of thermodynamics point of view, of a building HVAC system with on-site natural gas driven co-generation energy system. The building used for the case study is a university teaching and research complex located in Miami, Florida. The building's original service centrifugal chiller plant and natural gas boiler are compared with the proposed cogeneration system based on energy and exergy performance. Because of the complexity of the system configuration and control schemes, building energy simulation code EnergyPlus is used as the primary tool to solve the energy balance equations. Further mathematical model for individual process exergy destruction, i.e. space cooling, dehumidification, VAV box reheating, mechanical ventilation, cooling tower evaporation, etc. are developed. To address both the processes of space cooling and dehumidification, the reference state which is associated with ambient temperature and humidity ratio is used throughout the analysis. The simulation results meet well with on-site measurement of energy usage. It is found that at whole system level, exergy efficiency is generally much lower than that of energy. The performance of chiller plant, natural boiler, air handling unit is far from thermodynamic ideal operation. By comparing different chiller plant modification scenarios, the cogeneration energy system with centrifugal chillers demonstrate the ability to increase both energy and exergy efficiencies for the overall system. The system with single-effect absorption chiller exergy efficiency is the lowest among all the candidate scenarios. The implication between exergy efficiency and sustainable building is discussed. To further improve the exergy efficiency, low exergy resources such as geothermal and solar heating should be used. Copyright © 2007 by ASME.",,"Air conditioning; Boilers; Buildings; Centrifugation; Climate control; Cogeneration plants; Cooling systems; Exergy; Humidity control; Intelligent buildings; Natural gas; Sustainable development; Thermodynamics; Ventilation; Building energy simulations; Energy and exergy efficiency; Energy balance equations; Mechanical ventilation; Performance of buildings; Second Law of Thermodynamics; System configurations; Temperature and humidities; Energy efficiency",Conference Paper,"Final","",Scopus,2-s2.0-70350463876
"Feng R., Young B.","56400198600;7402192398;","Tests of T-joints in RHS and SHS high strength stainless steel tubes",2007,"5th International Conference on Advances in Steel Structures, ICASS 2007","3",,,"563","570",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858040150&partnerID=40&md5=158487c883b99e1fc6afc8177a2522d0","Department of Civil Engineering, University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong","Feng, R., Department of Civil Engineering, University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong; Young, B., Department of Civil Engineering, University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong","This paper describes a test program on a wide range of cold-formed stainless steel welded tubular Tjoints fabricated from square hollow section and rectangular hollow section brace and chord members. A total of 15 tests was performed. High strength stainless steel (duplex and high strength austenitic) specimens were tested. The tests were performed by supporting the chord member of the specimen along its entire length with the pure concentrated force applied to the brace member. The ratio of brace width to chord width (β) of the specimens varied from 0.5 to 1.0 so that failure modes of chord face failure and chord side wall failure were observed. The test results were compared with the design procedures in the Australian/New Zealand Standard for stainless steel structures, CIDECT and Eurocode design rules for carbon steel structures. It is shown that the design strengths predicted by the current design specifications are conservative for the test specimens calculated using the 0.1%, 0.2%, 0.5% and 1.0% proof stresses as the yield stresses. The 0.2% proof stress is comparatively more reasonable to predict the design strengths of stainless steel welded tubular T-joints for both ultimate limit state and serviceability limit state. In this study, it is shown that the ultimate limit state controls rather than the serviceability limit state for most of the test specimens.",,"0.2% Proof stress; Austenitic; Cold-formed stainless steels; Concentrated force; Design procedure; Design rules; Design specification; Design strength; Eurocodes; High strength; Proof stress; Rectangular hollow sections; Serviceability limit state; Side walls; Square hollow sections; Stainless steel tube; T-joints; Test program; Test specimens; Ultimate limit state; Carbon steel; Rhodium compounds; Stainless steel; Steel structures; Welding; Testing",Conference Paper,"Final","",Scopus,2-s2.0-84858040150
"Feng R., Young B.","56400198600;7402192398;","Tests of cold-formed stainless steel tubular T-joints",2007,"Proceedings of the 9th International Conference on Steel, Space and Composite Structures",,,,"277","284",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902315787&partnerID=40&md5=68d3d6c075ce5b1928e3530e192b3dc1","University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong","Feng, R., University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong; Young, B., University of Hong Kong, Pokfulam Road, Hong Kong, Hong Kong","This paper describes a test program on cold-formed stainless steel tubular T-joints fabricated from square and rectangular hollow sections brace and chord members. The normal strength austenitic stainless steel of type AISI 304 specimens were tested. The tests were performed by supporting the chord member of the specimen along its entire length with the pure concentrated force applied to the brace member. The ratio of brace width to chord width (j8) of the specimens varied from 0.5 to 1.0 so that failure modes of chord face failure and chord side wall failure were observed. The test results were compared with the design procedures in the Australian/New Zealand Standard for stainless steel structures, CI DECT and Eurocode design rules for carbon steel structures. Generally, it is shown that the design strengths predicted by the current design specifications are conservative for the test specimens calculated using the 0.1%, 0.2%, 0.5% and 1.0% proof stresses as the yield stresses. The 0.2% proof stress is comparatively more reasonable to predict the design strengths of stainless steel tubular T-joints for both ultimate limit state and serviceability limit state. In this study, it is shown that the ultimate limit state controls rather than the serviceability limit state for most of the test specimens.","Cold-formed stainless steel; High strength; Rectangular hollow section; Square hollow section; Tubular structures","Austenitic stainless steel; Carbon steel; Steel structures; Structure (composition); Cold-formed stainless steels; High strength; Rectangular hollow sections; Square hollow sections; Tubular structures; Testing",Conference Paper,"Final","",Scopus,2-s2.0-84902315787
"Few R., Brown K., Tompkins E.L.","6603435108;7404382278;6701726796;","Public participation and climate change adaptation: Avoiding the illusion of inclusion",2007,"Climate Policy","7","1",,"46","59",,379,"10.1080/14693062.2007.9685637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35349009522&doi=10.1080%2f14693062.2007.9685637&partnerID=40&md5=c91511afdf8652c5075683759c44a6a4","School of Development Studies, University of East Anglia, Norwich, NR4 7TJ, United Kingdom; Tyndall Centre for Climate Change Research, University of East Anglia, Norwich, United Kingdom; James Martin 21st Century School Fellow, Oxford University Centre for the Environment, Oxford, OX1 3QY, United Kingdom","Few, R., School of Development Studies, University of East Anglia, Norwich, NR4 7TJ, United Kingdom; Brown, K., School of Development Studies, University of East Anglia, Norwich, NR4 7TJ, United Kingdom, Tyndall Centre for Climate Change Research, University of East Anglia, Norwich, United Kingdom; Tompkins, E.L., James Martin 21st Century School Fellow, Oxford University Centre for the Environment, Oxford, OX1 3QY, United Kingdom","Public participation is commonly advocated in policy responses to climate change. Here we discuss prospects for inclusive approaches to adaptation, drawing particularly on studies of long-term coastal management in the UK and elsewhere. We affirm that public participation is an important normative goal in formulating response to climate change risks, but argue that its practice must learn from existing critiques of participatory processes in other contexts. Involving a wide range of stakeholders in decision-making presents fundamental challenges for climate policy, many of which are embedded in relations of power. In the case of anticipatory responses to climate change, these challenges are magnified because of the long-term and uncertain nature of the problem. Without due consideration of these issues, a tension between principles of public participation and anticipatory adaptation is likely to emerge and may result in an overly managed form of inclusion that is unlikely to satisfy either participatory or instrumental goals. Alternative, more narrowly instrumental, approaches to participation are more likely to succeed in this context, as long as the scope and limitations of public involvement are made explicit from the outset. © 2007 Taylor & Francis Group, LLC.","Adaptation; Anticipatory strategies; Coastal zone; Inclusion; Managerialism; Participation; Power; Stakeholder involvement","climate change; coastal zone management; decision making; environmental planning; local participation; participatory approach; policy strategy; stakeholder; Eurasia; Europe; United Kingdom; Western Europe",Article,"Final","",Scopus,2-s2.0-35349009522
"Filion Y.R.","6603123029;","Connections between population density, energy use, and GHG emissions in water networks",2007,"Proceedings, Annual Conference - Canadian Society for Civil Engineering","1",,,"151","160",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048943079&partnerID=40&md5=ab6f0d715c70f0d14face63d0968c61d","Department of Civil Engineering, Queen's University, Kingston, Ont. K7L 3N6, Canada","Filion, Y.R., Department of Civil Engineering, Queen's University, Kingston, Ont. K7L 3N6, Canada","There is a growing consensus that sprawling development and the increasingly dispersed nature of urban infrastructure in cities is causing large environmental impacts. However, there is no consensus on the effectiveness of interventions such as population intensification on reducing environmental impacts. The paper explores the relationship between population density, per capita energy use and greenhouse gas (GHG) emissions in water distribution infrastructure. An analytical model of a trunk main is developed to link population density to energy use and GHG emissions in activities such as pipe fabrication, pipe repair, water pumping, and pipe recycling and/or disposal. The results indicate that increasing population density from 10 ca/ha to 150 ca/ha reduces energy use and GHG emissions by 67%. Increasing population density beyond 150 ca/ha produces no significant decrease in annual per capita energy use and GHG emissions. Further analysis on looped networks is required to verify these preliminary findings.",,"Emission control; Energy utilization; Environmental impact; Population dynamics; Energy use; Population density; Population intensification; Water networks; Water distribution systems",Conference Paper,"Final","",Scopus,2-s2.0-36048943079
"Fiolek A.","16039137200;","International Polar Year 2007 - 2008 resources on polar research in the NOAA Central Library network",2007,"Oceans Conference Record (IEEE)",,,"4449379","","",,,"10.1109/OCEANS.2007.4449379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-50449084713&doi=10.1109%2fOCEANS.2007.4449379&partnerID=40&md5=bb9f5672486186e3add2136d35d24a01","NOAA Central Library, Janice Beattie, SSMC3, 1315 East West Highway, Silver Spring, MD 20910, United States","Fiolek, A., NOAA Central Library, Janice Beattie, SSMC3, 1315 East West Highway, Silver Spring, MD 20910, United States","Located in Silver Spring, Maryland, the NOAA Central Library (NCL) networks over thirty NOAA libraries nationwide. NCL is considered the historically richest and most comprehensive multidisciplinary scientific collection in hydrographic surveying, oceanography, ocean engineering, atmospheric sciences (climatology and meteorology), meteorological satellite applications, living marine resources, geophysics, cartography, and mathematics in the United States, possibly in the Western Hemisphere. It incorporates holdings of NOAA's predecessor agencies, including the Coast and Geodetic Survey, the Weather Bureau, and the Bureau of Fisheries. The collections reflect the history of these organizations, their scientific research, observations and data from 1820 to the present. The NOAA Library Network collections are unique: over 40% of the items in NOAALINC (the online catalog) and their manual catalogs are not found anywhere else. Unique polar research materials include historic and current reports from various polar expeditions, with research and observations from both the Arctic and Antarctic regions. The presence of these unique and historical resources in NOAA prompted the Library to participate in 4th International Polar Year (IPY) 2007-2008 activities. Many unique and historically valuable NOAA polar research documents and scientific data, in the forms of digital videos, still images, and datasets, have been entered into the NOAALINC, the National Oceanographic Data Center (NODC) Ocean Archive System (OAC), and other oceanographic information catalogs and databases. This was possible thanks to the Library's collaboration with several NOAA projects and programs, including the Video Data Management System (VDMS), Climate Data Modernization Program (CDMP), and NODC Cruise Report Program. Over one hundred fifty of these unique and historically valuable documents were selected, cataloged, imaged and entered into NOAALINC to assure online, open access to their full-text files. A comprehensive bibliography has been prepared to provide an additional access point to the polar related resources via the Library's home page. This online bibliography also serves as an Internet locator for printed and remote resources in polar research. It is available via the NCL Bibliographies' home page at: http://docs.lib.noaa.gov/rescue/Bibliographies/IPY2007.pdf During the 4 th International Polar Year, the NOAA Library Network collections serve as an important resource for polar data and research. ©2007 MTS.",,"Climatology; Computer graphics; Computer networks; Earth sciences; Internet; Management information systems; Mapping; Maps; Marine applications; Marine biology; Meteorology; Modernization; Multimedia systems; Ocean currents; Ocean engineering; Oceanography; Silver; Surveying; Video recording; World Wide Web; Home pages; Polar research; Electronic document exchange",Conference Paper,"Final","",Scopus,2-s2.0-50449084713
"Fiorese G., Guariso G., Lazzarin A., Razzano R.","22834566200;7004947264;22835222400;22836138300;","Energy crops potential at regional scale: Biomass yield and GHG flows",2007,"2007 International Conference on Clean Electrical Power, ICCEP '07",,,"4272415","401","405",,1,"10.1109/ICCEP.2007.384244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348863035&doi=10.1109%2fICCEP.2007.384244&partnerID=40&md5=95fe6f63dd85e1749e6b483ceb432b44","Dipartimento di Elettronica e Informazione, Politecnico di Milano, Via Ponzio 34/5, 20133 Milano, Italy; Dipartimento di Scienze Ambientali, Università Degli Studi di Parma, Viale Usberti 11/A, 43100 Parma, Italy","Fiorese, G., Dipartimento di Elettronica e Informazione, Politecnico di Milano, Via Ponzio 34/5, 20133 Milano, Italy, Dipartimento di Scienze Ambientali, Università Degli Studi di Parma, Viale Usberti 11/A, 43100 Parma, Italy; Guariso, G., Dipartimento di Elettronica e Informazione, Politecnico di Milano, Via Ponzio 34/5, 20133 Milano, Italy; Lazzarin, A., Dipartimento di Elettronica e Informazione, Politecnico di Milano, Via Ponzio 34/5, 20133 Milano, Italy; Razzano, R., Dipartimento di Elettronica e Informazione, Politecnico di Milano, Via Ponzio 34/5, 20133 Milano, Italy","Growing arboreous and herbaceous species for energetic conversion allows to reduce fossil fuel consumption and greenhouse gases emissions. Moreover, new energetic crops can provide an innovative source of income for agriculture, a sector highly sustained by subsidies in Italy and in the EU. In this paper we propose a methodology to assess energetic potentialities of short rotation forestry at regional scale. The method is based on the integration of GIS data with data derived from the agricultural census that describe current land use. We carry out the analysis for an Italian region, Emilia-Romagna. We show how the sustainable growth of energy crops, with an optimized network of conversion facilities distributed on the territory, may significantly contribute to the local energetic supply and to the greenhouse gases reduction target set by the Kyoto Protocol. © 2007 IEEE.","Biomass; Carbon flows; Short rotation forestry","Biomass; Crops; Forestry; Fossil fuels; Greenhouse gases; Carbon flows; Energy crops; Kyoto Protocol; Short rotation forestry; Energy conversion; Biomass; Energy Conservation; Farm Crops; Forestry; Fossil Fuels; Greenhouse Gases",Conference Paper,"Final","",Scopus,2-s2.0-35348863035
"Fischbeck P.S., Gerard D., Rice D.","6701506040;8508620900;24333274100;","Interactive forecasting tool for impact of new engine technologies on fuel consumption and emissions",2007,"Transportation Research Record",,"2011",,"78","86",,3,"10.3141/2011-09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40049109809&doi=10.3141%2f2011-09&partnerID=40&md5=28a3750c26a55cc8052dac9e13a9c3be","Department of Social and Decision Sciences, 208 Porter Hall; Center for the Study and Improvement of Regulation, Engineering and Public Policy, 126C Porter Hall, Carnegie Mellon University, Pittsburgh, PA 15213, United States; National Robotics Engineering Center, Carnegie Mellon University, Ten 40th Street, Pittsburgh, PA 15201, United States","Fischbeck, P.S., Department of Social and Decision Sciences, 208 Porter Hall; Gerard, D., Center for the Study and Improvement of Regulation, Engineering and Public Policy, 126C Porter Hall, Carnegie Mellon University, Pittsburgh, PA 15213, United States; Rice, D., National Robotics Engineering Center, Carnegie Mellon University, Ten 40th Street, Pittsburgh, PA 15201, United States","Recent gasoline price spikes have heightened interest in new technologies to improve vehicle fuel economy. Indeed, policies in the United States and abroad often target new vehicles as a means to improve fuel economy and reduce passenger vehicle emissions. Although fuel economy and emissions performance of new vehicles are easily compared on an individual basis to the extant vehicle stock, information about longterm aggregate effects is much more difficult to obtain. This project addresses this limitation with the development of an interactive tool that allows users to investigate how scenarios of the penetration of new vehicle technologies would affect future fleet fuel consumption and vehicle emissions (CO, HC, NOx, PM, CO2). The attractiveness of this approach is in the transparency of the assumptions, the ease with which input variables can be manipulated, and the incorporation of uncertainty. Users can vary a number of parameter inputs (e.g., growth of the passenger vehicle fleet, the rates of technological diffusion, and future emissions and fuel economy of these technologies) and generate instantaneous forecasts of pollution and fuel consumption compared with 2005 levels, as well as a baseline technology scenario, for the period 2005 to 2020. Currently, the tool runs as an Excel spreadsheet application with 15 variable inputs and output for four criteria pollutants, CO2, and future fuel consumption. This paper describes the motivation for the model, explains its development as a spreadsheet application, and demonstrates its utility with a number of examples. Future work will improve the sophistication of certain default assumptions and upgrade the software from a spreadsheet application to an interactive website.",,"Interactive forecasting tools; Vehicle stocks; Carbon dioxide; Carbon monoxide; Costs; Fuel economy; Gasoline; Particulate emissions; Spreadsheets; Fuel consumption",Article,"Final","",Scopus,2-s2.0-40049109809
"Fisher B., Willows R.","7402132163;6603744067;","Chapter 4.5 Uncertainty in air pollution models used for regulatory and risk assessment purposes",2007,"Developments in Environmental Science","6",,,"395","405",,1,"10.1016/S1474-8177(07)06045-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349175484&doi=10.1016%2fS1474-8177%2807%2906045-7&partnerID=40&md5=6e2d6ea9368ce6ec4172c4ec4841797d",,"Fisher, B.; Willows, R.","An approach to assessing uncertainty in air quality models is outlined based on Monte Carlo simulation, but this alone is not sufficient for decision making. Instead the problem should be turned into one involving the optimisation of an objective function, which in air quality management should be a suitable integral of weighted exceedences over the whole region of interest. © 2007 Elsevier Ltd. All rights reserved.",,,Review,"Final","",Scopus,2-s2.0-44349175484
"Flatt V.B.","6603239859;","Gasping for breath: The administrative flaws of federal hazardous air pollution regulation and what we can learn from the states",2007,"Ecology Law Quarterly","34","1",,"107","173",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250204484&partnerID=40&md5=d0233a9b48bf0ca9523628830dbea45c","Department of Environmental Law; University of Houston Law Center, Program in Environment, Energy, and Natural Resources, United States","Flatt, V.B., Department of Environmental Law, University of Houston Law Center, Program in Environment, Energy, and Natural Resources, United States","This Article explains the continuing problems with protecting human health under the Clean Air Act's hazardous air pollutant program, in particular, the difficulty of protecting the public from residual health risks when all sources have put maximum technological controls into place. The Article traces the causes of these problems to flaws in the statutory implementation and the enforcement regime concerning residual health risks. In seeking to resolve these lingering flaws in the federal program, this Article surveys twelve states that have stricter protections than the federal government for residual risk from air toxics, and analyzes these states' success in reducing air toxic concentrations. Commonalities between the most successful states programs reveal potential solutions for improving regulation of hazardous air pollutants at the federal level. Copyright © 2007 by the Regents of the University of California.",,,Review,"Final","",Scopus,2-s2.0-34250204484
"Fleming G.G., Malwitz A., Kim B., Maurice L.","7202106547;16834796800;57211708883;6701581513;","Using FAA's sage model to conduct global inventories and to assess route-specific variability in aviation fuel burn, emissions and costs",2007,"ICAS-Secretariat - 25th Congress of  the International Council of the Aeronautical Sciences 2006","7",,,"4566","4578",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878502852&partnerID=40&md5=509a7beb0cb9d66d0e474405e8048025","U.S.DOT, Volpe Center, United States; Federal Aviation Administration, United States","Fleming, G.G., U.S.DOT, Volpe Center, United States; Malwitz, A., U.S.DOT, Volpe Center, United States; Kim, B., U.S.DOT, Volpe Center, United States; Maurice, L., Federal Aviation Administration, United States","The focus on optimizing aircraft fuel efficiency as well as interest in assessing aviation emissions inventories to measure the efficacy of efforts to limit or reduce aviation emissions worldwide has spurred a number of efforts in the U.S. and Europe to develop robust computer models capable of assessing aircraft emissions at local, regional, and global levels. The present contribution shows both a macro and micro level example of the types of analyses that the Federal Aviation Administration's (FAA) System for assessing Aviation's Global Emissions (SAGE) enables. On the macro level, examples are given of global inventory information computed using SAGE. In addition, a micro-level assessment of fuel burn, emissions and related costs associated with the 2995 nmi (Great Circle), New York (JFK)-to-London (EGLL) origin-destination (O-D) pair is provided. We highlight this O-D pair since: (1) it is an extremely popular trans-oceanic pair, with a large number of operations; (2) radar-based aircraft position data from FAA's Enhanced Traffic Management System are available for all flights hence enhancing the confidence of the analyses; and (3) a variety of aircraft (B747, B767 and B777), operated by several different international carriers are represented on this O-D pair, which highlights the versatility and robustness of the model. SAGE supports decision making to manage and mitigate aviation fuel consumption and emissions, thereby enabling the sustained growth of this critical mode of transportation.","Aviation; Emissions; Fuel; Global; Pollution","Aircraft emissions; Emissions inventory; Enhanced traffic management systems; Federal Aviation Administration; Global; Global emissions; Global inventories; Origin-destination pairs; Aerodynamics; Aircraft; Fuels; Particulate emissions; Pollution; Traffic control; Aviation",Conference Paper,"Final","",Scopus,2-s2.0-84878502852
