Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Hadei M., Hashemi Nazari S.S., Yarahmadi M., Kermani M., Farhadi M., Shahsavani A.","57194454641;55407253300;53165277500;34975468800;57200141275;35085482400;","Estimation of gender-specific lung cancer deaths due to exposure to PM2.5 in 10 cities of Iran during 2013 - 2016: A modeling approach",2017,"International Journal of Cancer Management","10","8","e10235","","",,13,"10.5812/ijcm.10235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039907062&doi=10.5812%2fijcm.10235&partnerID=40&md5=d079e4f533373105e57423131dc0cc2d","Department of Environmental Health Engineering, School of Public Health, Tehran University of Medical Sciences, Tehran, Iran; Safety Promotion and Injury Prevention Research Center, Department of Epidemiology, School of Public Health, Shahid Beheshti University of Medical Sciences, Tehran, Iran; Environmental and Occupational Health Center, Ministry of Health and Medical Education, Tehran, Iran; Department of Environmental Health Engineering, School of Public Health, Iran University of Medical Sciences, Tehran, Iran; Environmental and Occupational Hazards Control Research Center, Shahid Beheshti University of Medical Sciences, Tehran, Iran; Department of Environmental Health Engineering, School of Public Health, Shahid Beheshti University of Medical Sciences, Tehran, Iran","Hadei, M., Department of Environmental Health Engineering, School of Public Health, Tehran University of Medical Sciences, Tehran, Iran; Hashemi Nazari, S.S., Safety Promotion and Injury Prevention Research Center, Department of Epidemiology, School of Public Health, Shahid Beheshti University of Medical Sciences, Tehran, Iran; Yarahmadi, M., Environmental and Occupational Health Center, Ministry of Health and Medical Education, Tehran, Iran; Kermani, M., Department of Environmental Health Engineering, School of Public Health, Iran University of Medical Sciences, Tehran, Iran; Farhadi, M., Environmental and Occupational Health Center, Ministry of Health and Medical Education, Tehran, Iran; Shahsavani, A., Environmental and Occupational Hazards Control Research Center, Shahid Beheshti University of Medical Sciences, Tehran, Iran, Department of Environmental Health Engineering, School of Public Health, Shahid Beheshti University of Medical Sciences, Tehran, Iran","Background: Various epidemiological studies have related fine particles (PM2.5) to incidence of lung cancer. In addition, particulate air pollution has been classified as Group 1 carcinogen by international agency for research on cancer (IARC) in 2013. Objectives: The aim of this study was to quantify the number of gender-specific lung cancer deaths due to exposure to PM2.5 among individuals aged over 30 years using WHO AirQ+ model in 10 cities of Iran during March 2013-March 2016. Methods: Hourly concentrations of PM2.5 were obtained from department of environment (DOE) of Iran and Tehran air quality control company (TAQCC). Demographic information and baseline incidence (BI) were acquired from statistical center of Iran, ministry of health and medical education, respectively. AirQ+ model was used to quantify the lung cancer deaths among males and females aged over 30 years. Results: The highest lung cancer deaths were in Tehran with approximately 407 cases of death during the whole three-year period. The total deathsamongmenandwomenin the whole period were 433 and 431 cases, respectively. Thesumof lung cancer deaths due to PM2.5 exposure in all the 10 cities during these 3 years were estimated 864 cases. In addition, the attributable proportion of lung cancer due to PM2.5 exposure in each city was estimated. Despite the high number of lung cancer deaths in Tehran, higher AP values were observed in cities such as Isfahan, Ahvaz, Khoram Abad and Arak, reflecting the higher risk of death per unit of population. Conclusions: The results of this study could be used by authorities for making air pollution reduction strategies and plans. Furthermore, any reduction in attributed mortality and hospitalization reduces financial burden in health organizations. © 2017, International Journal of Cancer Management.","AirQ plus; Health impact assessment; Mortality; Particulate matter","adult; air pollution; air quality control; ambient air; Article; cancer mortality; exposure; female; gender; health impact assessment; human; incidence; Iran; lung cancer; male; particulate matter; population risk; risk factor; validation study",Article,"Final","",Scopus,2-s2.0-85039907062
"Hafeez S., Weller S.R., M. Kellett C.","57188641195;7202503383;57196098247;","Impact of Climate Model Parametric Uncertainty in an MPC Implementation of the DICE Integrated Assessment Model",2017,"IFAC-PapersOnLine","50","1",,"959","965",,5,"10.1016/j.ifacol.2017.08.169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031805790&doi=10.1016%2fj.ifacol.2017.08.169&partnerID=40&md5=6e838e96ca71cc91f81e49f0b39e671c","School of Electrical Engineering and Computing University of Newcastle, Callaghan, NSW  2308, Australia","Hafeez, S., School of Electrical Engineering and Computing University of Newcastle, Callaghan, NSW  2308, Australia; Weller, S.R., School of Electrical Engineering and Computing University of Newcastle, Callaghan, NSW  2308, Australia; M. Kellett, C., School of Electrical Engineering and Computing University of Newcastle, Callaghan, NSW  2308, Australia","Integrated assessment models (IAMs) are a key tool in studying the interdependence of the global economy and the climate system. For example, the dollar value of carbon dioxide emissions due to anthropogenic climate damages, known as the social cost of carbon dioxide (SC-CO2), can be computed via the widely used DICE (Dynamic Integrated model of Climate and the Economy) IAM by solving an open-loop optimal control problem. The results of such an open-loop decision-making strategy, however, do not fully reflect the impacts of uncertainty in the dynamic response of the global climatic system to radiative forcing. In this paper, we propose an implementation of the DICE IAM based on model predictive control (MPC). This MPC-based approach draws a clear distinction between the climate model used by DICE for mitigation planning purposes, and the “true” global climate herein captured by a low-order emulation of a model drawn from a state-of-the-art climate model ensemble (CMIP5, the fifth phase of the Coupled Model Intercomparison Project). The closed-loop control methodology in this paper thereby quantifies the impact of parametric climate model uncertainty (plant-model mismatch) on estimates of the SC-CO2 obtained from DICE. © 2017","Climate change; Control in economics; Economic models","Atmospheric radiation; Carbon dioxide; Climate change; Decision making; Economics; Global warming; Model predictive control; Optimal control systems; Predictive control systems; Uncertainty analysis; Carbon dioxide emissions; Coupled Model Intercomparison Project; Decision-making strategies; Economic models; Integrated assessment models; Open loop optimal control; Parametric uncertainties; Plant model mismatches; Climate models",Conference Paper,"Final","",Scopus,2-s2.0-85031805790
"Hajjar R., Sanchez Badini O., Kozak R.A.","22979898100;57189703766;7005591476;","Promoting small and medium forest enterprises in national REDD+ strategies: a global analysis of enabling environments",2017,"Climate Policy","17","6",,"731","763",,5,"10.1080/14693062.2016.1179617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974726316&doi=10.1080%2f14693062.2016.1179617&partnerID=40&md5=81cf6365fddb432cd4b6627a434dc871","Faculty of Forestry, University of British Columbia, 2424 Main Mall, Vancouver, BC  V6T 1Z4, Canada; School of Natural Resources and the Environment, University of Michigan, 440 Church St., Ann Arbor, MI  48109, United States; Yale School of Forestry & Environmental studies, 195 Prospect St, New Haven, CT  06511, United States","Hajjar, R., Faculty of Forestry, University of British Columbia, 2424 Main Mall, Vancouver, BC  V6T 1Z4, Canada, School of Natural Resources and the Environment, University of Michigan, 440 Church St., Ann Arbor, MI  48109, United States, Yale School of Forestry & Environmental studies, 195 Prospect St, New Haven, CT  06511, United States; Sanchez Badini, O., Faculty of Forestry, University of British Columbia, 2424 Main Mall, Vancouver, BC  V6T 1Z4, Canada; Kozak, R.A., Faculty of Forestry, University of British Columbia, 2424 Main Mall, Vancouver, BC  V6T 1Z4, Canada","REDD+ has emerged as a key component of climate mitigation strategies in developing countries. Small and medium forest enterprises (SMFEs) can contribute towards the achievement of REDD+ goals through conservation, sustainable use of forests, and enhancement of carbon stocks, while simultaneously improving local livelihoods and contributing to local economies. Thus, the promotion of SMFEs can be thought of as an important component of a nation’s REDD+ strategy. This study assesses the degree to which enabling environments for SMFEs are being promoted in countries that are in the midst of becoming REDD-ready. It uses an analytical framework, developed from a literature review on small-scale forestry-enabling environments, to conduct a qualitative content analysis of REDD-readiness documents that 41 countries have submitted to multi-lateral funders and assess the degree to which enabling environments for small-scale forest enterprises are being promoted under the auspices of REDD+. Despite a general recognition of the importance of SMFEs in REDD+ schemes, most countries failed to propose strategies and actions for improving enabling environments, particularly with respect to internal business capacities. Priority areas for investment of REDD-readiness funds that will deliver returns for both carbon and livelihoods through SMFEs are identified and enumerated. Policy relevance Small and medium forest enterprises (SMFEs)–with their potential to bring about high returns in terms of livelihoods, forest management, and climate change mitigation when compared to alternative forest uses–represent a potentially formidable tool for successful REDD+ implementation. By uncovering gaps in countries’ REDD-readiness with regards to SMFEs, results from this work can be used to design appropriate climate policies that will foment pro-poor REDD+ implementation that creates appropriate enabling environments for SMFEs to thrive. Doing so will not only reduce emissions, but it will also deliver substantial co-benefits. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","community forestry; enabling environments; REDD+; REDD+-readiness; small-scale forestry; SMFEs","climate change; community forestry; environmental policy; forest management; livelihood; small and medium-sized enterprise",Article,"Final","",Scopus,2-s2.0-84974726316
"Halder A., Bhattacharya B., Sen R., Ghoshal D.","56979863600;55561542000;57224712017;7003396074;","Structural Diversity in Zn(II) Coordination Polymers Constructed by Linear N,N′-Donor Linker and Different Pseudohalides: Sorption Study and Luminescent Properties",2017,"ChemistrySelect","2","20",,"5783","5792",,2,"10.1002/slct.201700816","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041825174&doi=10.1002%2fslct.201700816&partnerID=40&md5=8ece4e546f124c77a3b3ae0baccebf3a","Department of Chemistry, Jadavpur University, Jadavpur, Kolkata, 700 03, India","Halder, A., Department of Chemistry, Jadavpur University, Jadavpur, Kolkata, 700 03, India; Bhattacharya, B., Department of Chemistry, Jadavpur University, Jadavpur, Kolkata, 700 03, India; Sen, R., Department of Chemistry, Jadavpur University, Jadavpur, Kolkata, 700 03, India; Ghoshal, D., Department of Chemistry, Jadavpur University, Jadavpur, Kolkata, 700 03, India","Reaction of a linear N,N′-donor ligand, (4-bpdh) with Zn(NO3)2⋅6H2O and four different pseudohalides [NCS−, NCO−, N3 − and N(CN)2 −]; afforded five complexes, namely {Zn(4-bpdh)(H-4-bpdh)(SCN)3]}n (1), {Zn(4-bpdh)(CNO)2]}n (2), {Zn(4-bpdh)(N3)2]}n (3), {Zn3(4-bpdh)3(N3)6(H2O)]⋅(4-bpdh)0.5 (H2O)4}n (4) and {[Zn(4-bpdh)2(N(CN)2)](N(CN)2) ⋅x(H2O)}n (5). All the complexes 1–5 were characterized by single crystal X-ray analysis and other physicochemical methods. From X-ray structural analysis, 1 is a discrete zero dimensional monomer, extended to a one dimensional supramolecular structure by H-bonding and C−H⋅⋅⋅π interactions. Isostructural 2–3 are showing one dimensional chain structure. On the other hand, 4 shows a two dimensional structure linked by both bridging azide, and 4-bpdh, whereas 5 forms a two-fold interpenetrated α-polonium type three-dimensional network having two different types of channels occupied by the water molecule and free dicyanamide. The sorption study was performed for compound 2, 4 and 5 with different gases and vapors. Both 2 and 4 shows surface adsorption for the gases but evacuated framework of 5 selectively adsorbs CO2 over N2 and H2. Both 4 and 5 also exhibit interesting sorption behavior for the vapors. Solid state luminescence studies of all the complexes have also been performed at room temperature which shows ligand based emission in all the cases. © 2017 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","coordination polymer; gas adsorption; ligand based fluorescence; pseudo halide ligand; structural diversity",,Article,"Final","",Scopus,2-s2.0-85041825174
"Halofsky J.E., Warziniack T.W., Peterson D.L., Ho J.J.","8611947500;34574105700;57222210694;57195919713;","Understanding and Managing the Effects of Climate Change on Ecosystem Services in the Rocky Mountains",2017,"Mountain Research and Development","37","3",,"340","352",,8,"10.1659/MRD-JOURNAL-D-16-00087.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030090621&doi=10.1659%2fMRD-JOURNAL-D-16-00087.1&partnerID=40&md5=fb2f4baece092930b3537286f9ac2712","University of Washington, School of Environmental and Forest Sciences, Box 352100, Seattle, WA  98195-2100, United States; US Forest Service, Rocky Mountain Research Station, 240 West Prospect Road, Fort Collins, CO  80526-2098, United States; US Forest Service, Pacific Northwest Research Station, 400 N. 34th Street, Seattle, WA  98103, United States","Halofsky, J.E., University of Washington, School of Environmental and Forest Sciences, Box 352100, Seattle, WA  98195-2100, United States; Warziniack, T.W., US Forest Service, Rocky Mountain Research Station, 240 West Prospect Road, Fort Collins, CO  80526-2098, United States; Peterson, D.L., US Forest Service, Pacific Northwest Research Station, 400 N. 34th Street, Seattle, WA  98103, United States; Ho, J.J., University of Washington, School of Environmental and Forest Sciences, Box 352100, Seattle, WA  98195-2100, United States","Public lands in the US Rocky Mountains provide critical ecosystem services, especially to rural communities that rely on these lands for fuel, food, water, and recreation. Climate change will likely affect the ability of these lands to provide ecosystem services. We describe 2 efforts to assess climate change vulnerabilities and develop adaptation options on federal lands in the Rocky Mountains. We specifically focus on aspects that affect community economic security and livelihood security, including water quality and quantity, timber, livestock grazing, and recreation. Headwaters of the Rocky Mountains serve as the primary source of water for large populations, and these headwaters are located primarily on public land. Thus, federal agencies will play a key role in helping to protect water quantity and quality by promoting watershed function and water conservation. Although increased temperatures and atmospheric concentration of CO2 have the potential to increase timber and forage production in the Rocky Mountains, those gains may be offset by wildfires, droughts, insect outbreaks, non-native species, and altered species composition. Our assessment identified ways in which federal land managers can help sustain forest and range productivity, primarily by increasing ecosystem resilience and minimizing current stressors, such as invasive species. Climate change will likely increase recreation participation. However, recreation managers will need more flexibility to adjust practices, provide recreation opportunities, and sustain economic benefits to communities. Federal agencies are now transitioning from the planning phase of climate change adaptation to implementation to ensure that ecosystem services will continue to be provided from federal lands in a changing climate. © 2017 Halofsky et al. This open access article is licensed under a Creative Commons Attribution 4.0 International License (.","Adaptation; Agenda 2030; ecosystem management; mountain ecosystems; Sustainable Development Goals; USA; vulnerability assessment","adaptive management; assessment method; climate change; climate effect; ecosystem management; ecosystem resilience; ecosystem service; federal system; implementation process; invasive species; land management; mountain environment; rural population; sustainable development; vulnerability; Rocky Mountains; United States; Hexapoda",Article,"Final","",Scopus,2-s2.0-85030090621
"Han G., Ma X., Liang A., Zhang T., Zhao Y., Zhang M., Gong W.","55758572400;55534699800;56421503500;57190534239;57191928002;56416709700;15051249600;","Performance evaluation for China's Planned CO2-IPDA",2017,"Remote Sensing","9","8","768","","",,20,"10.3390/rs9080768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028310741&doi=10.3390%2frs9080768&partnerID=40&md5=b44e24c618bfb1df6f13543204a8fbe7","International School of Software, Wuhan University, Wuhan, 430079, China; Electronic Information School, Wuhan University, Wuhan, 430079, China; State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, 430079, China; Key Laboratory of Earthquake Geodesy, Institute of Seismology, China Earthquake Administration, Wuhan, 430071, China; School of Environmental Science and Tourism, Nanyang Normal University, Wolong Road 1638, Nan Yang, 473061, China","Han, G., International School of Software, Wuhan University, Wuhan, 430079, China; Ma, X., Electronic Information School, Wuhan University, Wuhan, 430079, China; Liang, A., State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, 430079, China; Zhang, T., State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, 430079, China; Zhao, Y., Key Laboratory of Earthquake Geodesy, Institute of Seismology, China Earthquake Administration, Wuhan, 430071, China; Zhang, M., School of Environmental Science and Tourism, Nanyang Normal University, Wolong Road 1638, Nan Yang, 473061, China; Gong, W., State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, 430079, China","Active remote sensing of atmospheric XCO2 has several advantages over existing passive remote sensors, including global coverage, a smaller footprint, improved penetration of aerosols, and night observation capabilities. China is planning to launch a multi-functional atmospheric observation satellite equipped with a CO2-IPDA (integrated path differential absorption Lidar) to measure columnar concentrations of atmospheric CO2 globally. As space and power are limited on the satellite, compromises have been made to accommodate other passive sensors. In this study, we evaluated the sensitivity of the system's retrieval accuracy and precision to some critical parameters to determine whether the current configuration is adequate to obtain the desired results and whether any further compromises are possible. We then mapped the distribution of random errors across China and surrounding regions using pseudo-observations to explore the performance of the planned CO2-IPDA over these regions. We found that random errors of less than 0.3% can be expected for most regions of our study area, which will allow the provision of valuable data that will help researchers gain a deeper insight into carbon cycle processes and accurately estimate carbon uptake and emissions. However, in the areas where major anthropogenic carbon sources are located, and in coastal seas, random errors as high as 0.5% are predicted. This is predominantly due to the high concentrations of aerosols, which cause serious attenuation of returned signals. Novel retrieving methods must, therefore, be developed in the future to suppress interference from low surface reflectance and high aerosol loading. © 2017 by the authors.","Atmospheric CO2; IPDA; Performance evaluation; Remote sensing satellite","Aerosols; Atmospheric aerosols; Carbon dioxide; Errors; Remote sensing; Satellites; Space optics; Anthropogenic carbon; Atmospheric observations; Carbon cycle process; Current configuration; Differential absorption lidars; IPDA; Performance evaluation; Remote sensing satellites; Random errors",Article,"Final","",Scopus,2-s2.0-85028310741
"Han H., Li S., Chen X., Zhang K., Yu H., Ji Z.","56115747400;55221311900;14071203700;56780590100;56198751700;36084386700;","The investigation on the key hydrocarbons of crude oil swelling via supercritical CO2",2017,"Cutting Edge for Carbon Capture Utilization and Storage",,,,"95","111",,2,"10.1002/9781119363804.ch7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050609471&doi=10.1002%2f9781119363804.ch7&partnerID=40&md5=ec174e591cdf4f069e641b21d47189fd","State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China; Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China","Han, H., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China; Li, S., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China; Chen, X., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China; Zhang, K., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China; Yu, H., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China; Ji, Z., State Key Laboratory of Enhanced Oil Recovery, CNPC, Beijing, 100083, China, Research Institute of Petroleum Exploration and Development, CNPC, Beijing, 100083, China","Because of CO2 dissolution, crude oil may expand to various degrees. It is positive for oilfield development, such as enhancing oil saturation and formation pressure energy. According to the study object, previous relevant works can be divided into two types: CO2-crude oil system and hydrocarbon component-CO2 system. However, neither of them answered the following question: Which is the key or advantageous hydrocarbon for crude oil swelling due to CO2 dissolution? Based on composition analysis of crude oil from five representative oil regions in China, this paper selected eleven hydrocarbons, which had carbon numbers from six to sixteen and molecular structures of chain, cycloalkane with single or double rings, and benzene ring with single or double rings. The eleven hydrocarbons had combined with different molar fractions of CO2 into oil-gas systems for CCE (constant component expansion) experiments. And then system volume at different temperature and pressure condition had been studied. From the experiment's results, the CO2 dissolution in the hydrocarbons could swell the system volume to various degrees. The swelling factor was defined to describe the degree of hydrocarbon volume swelling. By summarizing how the hydrocarbon affects the volume expansion degree, the concept of hydrocarbon molar density was proposed. It turned out that hydrocarbon molar density had a strict linear relationship with the swelling factor. The larger the hydrocarbon molar density, the larger the swelling factor was, while hydrocarbon molar density depended on the molecular structure. Based on further research and analysis, it was proposed that advantageous hydrocarbons for crude oil-CO2 system swelling were low carbon numbers and ring structure hydrocarbons, which have small percentages in crude oil, rather than those n-alkanes. At the same time, the rule of hydrocarbon swelling as a result of CO2 dissolution was summarized and revealed. It is the first time the concept of hydrocarbon molar density has been proposed and the regulation of hydrocarbon swelling with it explained. On this basis, advantageous hydrocarbons of crude oil-CO2 system swelling are announced. The research results will be helpful to predict swelling degree because of CO2 dissolution for a given composition crude oil. Therefore, it has a theoretical significance and application value for CO2 EOR technology. © Springer International Publishing Switzerland 2017.","Carbon Dioxide; CCE Experiment; Key Hydrocarbons; Molar density; Volume Expansion","Carbon dioxide; Dissolution; Molecular structure; Oil field development; Paraffins; Petroleum analysis; Swelling; Composition analysis; Constant components; Hydrocarbon components; Linear relationships; Molar density; Research and analysis; Temperature and pressures; Volume expansion; Crude oil",Book Chapter,"Final","",Scopus,2-s2.0-85050609471
"Han Z., Zhou B., Xu Y., Wu J., Shi Y.","56937505300;14920039400;36093551900;55762223200;55260531200;","Projected changes in haze pollution potential in China: An ensemble of regional climate model simulations",2017,"Atmospheric Chemistry and Physics","17","16",,"10109","10123",,45,"10.5194/acp-17-10109-2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028617688&doi=10.5194%2facp-17-10109-2017&partnerID=40&md5=35acc45ddbf71c5ae894c7ba20ea0e0b","National Climate Center, China Meteorological Administration, Beijing, China; Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters, Nanjing University of Information Science and Technology, Nanjing, China","Han, Z., National Climate Center, China Meteorological Administration, Beijing, China; Zhou, B., National Climate Center, China Meteorological Administration, Beijing, China, Collaborative Innovation Center on Forecast and Evaluation of Meteorological Disasters, Nanjing University of Information Science and Technology, Nanjing, China; Xu, Y., National Climate Center, China Meteorological Administration, Beijing, China; Wu, J., National Climate Center, China Meteorological Administration, Beijing, China; Shi, Y., National Climate Center, China Meteorological Administration, Beijing, China","Based on the dynamic downscaling by the regional climate model RegCM4 from three CMIP5 global models under the historical and the RCP4.5 simulations, this article evaluated the performance of the RegCM4 downscaling simulations on the air environment carrying capacity (AEC) and weak ventilation days (WVDs) in China, which are applied to measure haze pollution potential. Their changes during the middle and the end of the 21st century were also projected. The evaluations show that the RegCM4 downscaling simulations can generally capture the observed features of the AEC and WVD distributions over the period 1986-2005. The projections indicate that the annual AEC tends to decrease and the annual WVDs tend to increase over almost the whole country except central China, concurrent with greater change by the late 21st century than by the middle of the 21st century. It suggests that annual haze pollution potential would be enlarged under the RCP4.5 scenario compared to the present. For seasonal change in the four main economic zones of China, it is projected consistently that there would be a higher probability of haze pollution risk over the Beijing-Tianjin-Hebei (BTH) region and the Yangtze River Delta (YRD) region in winter and over the Pearl River Delta (PRD) region in spring and summer in the context of the warming scenario. Over Northeast China (NEC), future climate change might reduce the AEC or increase the WVDs throughout the whole year, which favours the occurrence of haze pollution and thus the haze pollution risk would be aggravated. The relative contribution of different components related to the AEC change further indicates that changes in the boundary layer depth and the wind speed play leading roles in the AEC change over the BTH and NEC regions. In addition to those two factors, the precipitation change also exerts important impacts on the AEC change over the YRD and PRD zones. © 2017 Author(s).",,,Article,"Final","",Scopus,2-s2.0-85028617688
"Hanc A., Ochecova P., Vasak F.","6602599574;55650918800;55066751400;","Changes of parameters during composting of bio-waste collected over four seasons",2017,"Environmental Technology (United Kingdom)","38","13-14",,"1751","1764",,8,"10.1080/09593330.2016.1246611","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994140662&doi=10.1080%2f09593330.2016.1246611&partnerID=40&md5=04d529eb0f71ce7ad8d57f754864ef53","Department of Agro-Environmental Chemistry and Plant Nutrition, Czech University of Life Sciences Prague, Prague, Czech Republic","Hanc, A., Department of Agro-Environmental Chemistry and Plant Nutrition, Czech University of Life Sciences Prague, Prague, Czech Republic; Ochecova, P., Department of Agro-Environmental Chemistry and Plant Nutrition, Czech University of Life Sciences Prague, Prague, Czech Republic; Vasak, F., Department of Agro-Environmental Chemistry and Plant Nutrition, Czech University of Life Sciences Prague, Prague, Czech Republic","This study investigated the evolution of several main parameters during the composting of separately collected household bio-waste originating from urban settlements (U-bio-waste) and family houses (F-bio-waste) from four climate seasons. When comparing both types of composts, U-bio-waste compost contained a higher amount of nutrients, however F-bio-waste compost was characterized by greater yield, greater availability of phosphorus and magnesium, and faster stability. In terms of seasons, compost from bio-waste collected in spring contained the highest amount of nutrients, reflecting the high content of nutrients in plant feedstock. Dissolved organic carbon and pH in U- and F-bio-waste compost, respectively, frequently showed close relationships with other parameters. The seasonal variations of most of the parameters in the composts were found to be lower compared to the variations observed in the feedstocks. The greatest seasonal variation was found in nitrate nitrogen, which is the reason for the more frequent analysis of this parameter. © 2016 Informa UK Limited, trading as Taylor & Francis Group.","Composting; garden waste; kitchen waste; parameters; seasons","Composting; Feedstocks; Nutrients; Organic carbon; Dissolved organic carbon; Garden wastes; Kitchen waste; Main parameters; Nitrate nitrogen; parameters; Seasonal variation; seasons; Waste treatment; magnesium; nitrate; nitrogen; organic carbon; phosphorus; carbon; magnesium; nitrogen; phosphorus; potassium; soil; waste; climate conditions; composting; dissolved organic carbon; domestic waste; magnesium; nitrate; parameterization; phosphorus; season; seasonal variation; solid waste; Article; climate; compost; composting; domestic waste; nutrient; pH; season; seasonal variation; urban area; chemistry; season; soil; waste; waste management; Carbon; Magnesium; Nitrogen; Phosphorus; Potassium; Seasons; Soil; Waste Management; Waste Products",Article,"Final","",Scopus,2-s2.0-84994140662
"Hardiman B.S., Wang J.A., Hutyra L.R., Gately C.K., Getson J.M., Friedl M.A.","6602642852;57193515756;6507003616;55293283000;56499249800;7007018426;","Accounting for urban biogenic fluxes in regional carbon budgets",2017,"Science of the Total Environment","592",,,"366","372",,36,"10.1016/j.scitotenv.2017.03.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015437067&doi=10.1016%2fj.scitotenv.2017.03.028&partnerID=40&md5=a74c27d13118f1e4ad86089fdc8c05dc","Department of Forestry & Natural Resources, Division of Environmental & Ecological Engineering, Purdue University, 715 W State St, West Lafayette, IN  47907, United States; Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States","Hardiman, B.S., Department of Forestry & Natural Resources, Division of Environmental & Ecological Engineering, Purdue University, 715 W State St, West Lafayette, IN  47907, United States, Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States; Wang, J.A., Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States; Hutyra, L.R., Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States; Gately, C.K., Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States; Getson, J.M., Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States; Friedl, M.A., Department of Earth and Environment, Boston University, 685 Commonwealth Avenue, Boston, MA  02215, United States","Many ecosystem models incorrectly treat urban areas as devoid of vegetation and biogenic carbon (C) fluxes. We sought to improve estimates of urban biomass and biogenic C fluxes using existing, nationally available data products. We characterized biogenic influence on urban C cycling throughout Massachusetts, USA using an ecosystem model that integrates improved representation of urban vegetation, growing conditions associated with urban heat island (UHI), and altered urban phenology. Boston's biomass density is 1/4 that of rural forests, however 87% of Massachusetts’ urban landscape is vegetated. Model results suggest that, kilogram-for-kilogram, urban vegetation cycles C twice as fast as rural forests. Urban vegetation releases (RE) and absorbs (GEE) the equivalent of 11 and 14%, respectively, of anthropogenic emissions in the most urban portions of the state. While urban vegetation in Massachusetts fully sequesters anthropogenic emissions from smaller cities in the region, Boston's UHI reduces annual C storage by &gt; 20% such that vegetation offsets only 2% of anthropogenic emissions. Asynchrony between temporal patterns of biogenic and anthropogenic C fluxes further constrains the emissions mitigation potential of urban vegetation. However, neglecting to account for biogenic C fluxes in cities can impair efforts to accurately monitor, report, verify, and reduce anthropogenic emissions. © 2017 Elsevier B.V.","Biomass; Carbon emissions; Forest; GEE; NEE; RE; Urban ecology; Urban heat island","Atmospheric temperature; Biomass; Budget control; Carbon; Digital storage; Ecosystems; Forestry; Rhenium; Anthropogenic emissions; Carbon emissions; Emissions mitigation; Forest; Growing conditions; Massachusetts , USA; Urban ecology; Urban heat island; Vegetation; fossil fuel; carbon; biogenic emission; biomass; carbon budget; carbon cycle; carbon emission; carbon flux; heat island; urban ecosystem; vegetation; Article; biomass; carbon cycle; circadian rhythm; controlled study; ecosystem respiration; environmental parameters; forest; gross ecosystem exchange; land use; landscape; Massachusetts; rural area; seasonal variation; United States; urban area; urban heat island; urban phenology; vegetation; biomass; carbon cycle; city; forest; Massachusetts; United States; Biomass; Boston; Carbon; Carbon Cycle; Cities; Forests; Massachusetts",Article,"Final","",Scopus,2-s2.0-85015437067
