"unique_id","DOI","file_name"
53591,"10.1016/j.enpol.2018.03.047","id_53591_sovacool_2018"
53651,"10.1016/j.apenergy.2021.118048","id_53651_lai_2022"
53682,NA,"id_53682_damico_2011"
53686,"10.6036/8147","id_53686_prieto_2017"
53767,NA,"id_53767_olukoya_2018"
53826,"10.3763/cpol.2008.0596","id_53826_bhatti_2010"
53860,"10.1002/2016WR018595","id_53860_zhao_2016"
53936,"10.3141/2317-03","id_53936_prabhu_2012"
54032,NA,"id_54032_no_2020"
54036,"10.1088/1755-1315/70/1/012024","id_54036_pandangwati_2017"
54046,"10.1109/MACE.2011.5987364","id_54046_zhang_2011"
54084,"10.3390/f8120484","id_54084_nabuurs_2017"
54088,"10.1080/14693062.2015.1061472","id_54088_kemp_2016"
54110,"10.1016/j.scitotenv.2020.136669","id_54110_hou_2020"
54192,NA,"id_54192_suarez_2012"
54296,NA,"id_54296_moesgaard_2010"
54344,"10.1088/1757-899X/471/3/032006","id_54344_bertagnoli_2019"
54388,"10.1007/978-3-319-26459-2_6","id_54388_zubelzu_2016"
54399,"10.1080/21580103.2013.846876","id_54399_lee_2014"
54421,NA,"id_54421_he_2014"
54465,"10.1007/978-3-662-45402-2_61","id_54465_jin_2015"
54473,NA,"id_54473_pardo_2017"
54476,"10.1016/j.resconrec.2016.03.007","id_54476_li_2018"
54478,NA,"id_54478_yacobucci_2010"
54484,"10.1071/AN19631","id_54484_goopy_2021"
54540,"10.1115/ES2014-6642","id_54540_waite_2014"
54617,"10.1038/s41586-019-1720-3","id_54617_duren_2019"
54618,"10.1016/B978-0-12-815167-9.00022-0","id_54618_mawhorter_2019"
54623,"10.1016/B978-1-85617-655-2.00018-3","id_54623_harris_2010"
54626,"10.1016/j.scs.2016.09.004","id_54626_hardin_2017"
54643,"10.1007/s10584-011-0303-6","id_54643_lobell_2011"
54659,"10.1109/CITCON.2013.6525266","id_54659_bloom_2013"
54663,"10.1177/0096340214546832","id_54663_wara_2014"
54681,"10.1016/j.egypro.2013.06.710","id_54681_burton_2013"
54687,NA,"id_54687_huang_2011"
54695,NA,"id_54695_no_2014"
54697,NA,"id_54697_no_2013"
54756,"10.1080/09640568.2013.852077","id_54756_zeng_2015"
54783,NA,"id_54783_eberly_2010"
54822,NA,"id_54822_lund_2020"
54825,NA,"id_54825_irving_2010"
54882,NA,"id_54882_barnett_2010"
54910,"10.1016/j.trd.2019.08.009","id_54910_gu_2019"
54959,"10.1016/j.psep.2012.10.011","id_54959_boucher_2012"
54966,"10.1016/j.eiar.2021.106633","id_54966_wang_2021"
54974,"10.1111/gcb.13153","id_54974_zarin_2016"
55045,"10.1007/s13762-020-02754-5","id_55045_fei_2020"
55047,"10.1016/j.ecolind.2017.08.048","id_55047_li_2018"
55073,"10.1007/s11069-018-3461-2","id_55073_jiang_2019"
55081,"10.1007/s40333-020-0073-y","id_55081_feng_2020"
55097,"10.1201/b20891-18","id_55097_horswill_2016"
55099,"10.3389/fenrg.2021.693767","id_55099_zhang_2021"
55116,"10.1016/j.wace.2015.06.002","id_55116_garbrecht_2015"
55175,"10.1016/j.energy.2021.120532","id_55175_ortegacabezas_2021"
55186,"10.3389/fenrg.2021.759572","id_55186_zheng_2021"
55209,"10.3390/ijerph15112343","id_55209_dong_2018"
55215,"10.1088/1748-9326/5/1/014002","id_55215_zhang_2010"
55231,"10.3390/su132111912","id_55231_liu_2021"
55241,"10.3390/f13010049","id_55241_lim_2022"
55301,"10.3390/ijerph15102291","id_55301_shi_2018"
55311,"10.1007/s11356-019-06380-8","id_55311_chen_2019"
55332,"10.1016/j.resconrec.2018.02.009","id_55332_dong_2018"
55347,"10.1098/rsta.2017.0070","id_55347_verchick_2018"
55399,"10.1111/jors.12275","id_55399_boarnet_2017"
55495,"10.1371/journal.pone.0074148","id_55495_de_2013"
55508,"10.1016/j.trd.2018.05.010","id_55508_tayarani_2018"
55521,"10.1016/j.apenergy.2020.115889","id_55521_zhao_2020"
55528,"10.1016/j.energy.2021.119911","id_55528_jia_2021"
55535,"10.1007/s10584-013-0910-5","id_55535_russellsmith_2017"
55583,"10.1016/j.energy.2010.03.009","id_55583_ragaglini_2011"
55585,"10.1504/GBER.2012.044475","id_55585_zambujaloliveira_2012"
55689,"10.1080/13504509.2021.1902877","id_55689_lee_2021"
55699,"10.1109/ConfTELE50222.2021.9435497","id_55699_jimenezbravo_2021"
55764,"10.1590/1809-4422ASOC795V1812015en","id_55764_de_2015"
55819,"10.1007/s12665-016-5269-2","id_55819_li_2016"
55906,"10.2175/193864712811709085","id_55906_mulamula_2012"
55914,"10.4337/9781781955994.00015","id_55914_bachus_2013"
55959,"10.1016/j.enpol.2012.03.058","id_55959_keirstead_2012"
55971,"10.1007/s12351-014-0157-6","id_55971_minihan_2014"
55976,"10.1016/j.apenergy.2020.114798","id_55976_wang_2020"
55995,"10.4271/2021-01-0589","id_55995_sharp_2021"
56133,"10.3390/su13169023","id_56133_del_2021"
56138,"10.1016/j.apenergy.2019.04.172","id_56138_tian_2019"
56219,"10.1007/978-3-642-14776-0_33","id_56219_pant_2011"
56224,"10.1007/s11368-016-1444-z","id_56224_banik_2016"
56229,"10.3390/atmos12010042","id_56229_pasut_2021"
56260,"10.15421/2020_91","id_56260_moroz_2020"
56264,"10.7122/151598-ms","id_56264_madarasz_2012"
56274,"10.1080/10549811.2011.652019","id_56274_walker_2013"
56284,"10.7122/151336-ms","id_56284_liu_2012"
56297,NA,"id_56297_schwendenmann_2014"
56395,NA,"id_56395_morris_2010"
56396,NA,"id_56396_morris_2010"
56401,"10.1115/nawtec19-5452","id_56401_traeger_2011"
56557,"10.3390/su11102749","id_56557_xu_2019"
56683,NA,"id_56683_uddin_2013"
56686,NA,"id_56686_rizvi_2017"
56722,"10.1590/S0100-06832012000500022","id_56722_ferreira_2012"
56732,"10.1007/s11367-013-0672-3","id_56732_hansen_2014"
56748,"10.2112/SI98-041.1","id_56748_chen_2019"
56762,"10.1016/j.jenvman.2015.04.020","id_56762_wang_2015"
56779,"10.1080/02529200903565046","id_56779_jiahua_2010"
56794,NA,"id_56794_temu_2015"
56801,"10.3390/en14113321","id_56801_koukouzas_2021"
56804,NA,"id_56804_gunnulfsen_2014"
56805,"10.1002/ghg.2082","id_56805_meckel_2021"
56818,"10.1186/s13705-018-0146-3","id_56818_eldardiry_2018"
56824,"10.1016/j.egypro.2011.02.562","id_56824_mitrovic_2011"
56880,NA,"id_56880_odesa_2011"
56883,"10.1016/j.apenergy.2017.06.090","id_56883_giorgetti_2017"
56903,"10.1007/s11842-010-9125-z","id_56903_tal_2010"
56921,"10.1016/j.eneco.2019.104635","id_56921_zhang_2020"
56925,"10.1016/j.landurbplan.2011.06.004","id_56925_hutyra_2011"
56994,"10.1029/2020EF001967","id_56994_melnikova_2021"
57445,"10.1007/s10342-013-0763-5","id_57445_ma_2014"
57462,"10.1890/11-1851.1","id_57462_raymond_2012"
57481,"10.4028/www.scientific.net/AMR.1010-1012.1949","id_57481_zhang_2014"
57488,"10.3992/1943-4618.13.2.84","id_57488_mao_2018"
57497,"10.1007/s10479-017-2682-1","id_57497_yang_2019"
57498,"10.1016/j.esr.2015.04.002","id_57498_gao_2015"
57508,"10.15244/pjoes/74155","id_57508_wen_2018"
57516,"10.1016/j.jclepro.2016.09.052","id_57516_wang_2017"
57521,"10.1088/1755-1315/237/2/022041","id_57521_zhou_2019"
57525,"10.1051/e3sconf/201911804034","id_57525_lin_2019"
57530,"10.1016/j.jclepro.2020.121700","id_57530_chen_2020"
57534,"10.5890/JEAM.2021.03.004","id_57534_ding_2021"
57547,NA,"id_57547_hua_2019"
57555,"10.46488/NEPT.2021.V20I01.015","id_57555_zhou_2021"
57556,"10.5814/j.issn.1674-764x.2021.03.004","id_57556_xiao_2021"
57560,"10.1016/j.jclepro.2016.09.129","id_57560_huang_2017"
57563,"10.1016/j.jclepro.2017.05.007","id_57563_wang_2017"
57571,NA,"id_57571_wan_2016"
57572,"10.1016/j.trd.2015.10.001","id_57572_wang_2015"
57575,"10.1631/FITEE.1500467","id_57575_xia_2016"
57582,"10.1007/978-3-662-45969-0_15","id_57582_zhao_2015"
57583,"10.1088/1755-1315/555/1/012058","id_57583_jiang_2020"
57585,"10.1007/s11769-014-0714-1","id_57585_zhao_2015"
57589,"10.1016/j.jclepro.2017.10.208","id_57589_zhou_2018"
57593,"10.1007/s10098-018-1579-2","id_57593_ramli_2019"
57605,"10.1007/s11356-021-16108-2","id_57605_lin_2021"
57637,"10.1016/j.enpol.2019.05.024","id_57637_xie_2019"
57645,NA,"id_57645_zhang_2016"
57655,"10.1016/j.foreco.2019.02.037","id_57655_goodman_2019"
57661,"10.1016/j.apenergy.2018.06.004","id_57661_li_2018"
57663,"10.1016/j.biombioe.2011.10.035","id_57663_domke_2012"
57676,"10.3390/su6118164","id_57676_wang_2014"
57681,"10.1016/j.jclepro.2018.09.185","id_57681_wang_2019"
57686,"10.1007/978-3-030-43694-0_18","id_57686_zhong_2020"
57693,"10.1016/j.rser.2015.03.056","id_57693_lin_2015"
57696,"10.1088/1748-9326/11/11/114028","id_57696_shao_2016"
57701,"10.21829/myb.2019.2611891","id_57701_armeniamontero_2020"
57702,"10.21829/myb.2019.2611891","id_57702_armentamontero_2020"
57714,"10.1007/s11430-014-4894-4","id_57714_li_2014"
57717,"10.2478/rtuect-2020-0119","id_57717_grizane_2021"
57723,"10.1007/s11356-020-08479-9","id_57723_zhang_2020"
57733,"10.1021/es402618m","id_57733_mller_2013"
57741,"10.3390/su11174540","id_57741_duan_2019"
57747,"10.1007/s11356-020-10518-4","id_57747_tang_2021"
57749,"10.1088/1755-1315/769/2/022017","id_57749_liu_2021"
57770,"10.1007/s11442-013-1058-y","id_57770_wang_2013"
57774,"10.1016/j.ecolind.2016.03.042","id_57774_conte_2016"
57784,"10.1007/s11707-013-0385-8","id_57784_liu_2013"
57785,"10.1007/s11769-016-0823-0","id_57785_yu_2016"
57789,"10.22488/okstate.18.100437","id_57789_johnson_2013"
57876,"10.1016/j.jclepro.2020.125214","id_57876_yachai_2021"
57884,"10.3390/su71115772","id_57884_wang_2015"
57887,"10.1016/j.jclepro.2020.122630","id_57887_zhuang_2020"
57891,"10.1051/e3sconf/202014101001","id_57891_somjai_2020"
57895,"10.5846/stxb201109251408","id_57895_lin_2012"
57899,"10.1016/j.proeng.2017.07.146","id_57899_huang_2017"
57917,"10.1016/j.jclepro.2017.01.021","id_57917_florindo_2017"
57948,"10.3390/su11082276","id_57948_espinoza_2019"
57952,"10.1016/j.enpol.2013.01.057","id_57952_dong_2013"
57953,NA,"id_57953_masotti_2016"
57955,"10. 5846/stxb201110011445","id_57955_dou_2012"
57957,"10.1016/j.jclepro.2019.117990","id_57957_yan_2019"
57959,"10.1016/j.proenv.2012.01.049","id_57959_wu_2012"
57968,"10.1016/j.foodpol.2015.12.001","id_57968_cerutti_2016"
57981,"10.1080/17583004.2021.1876531","id_57981_varnhoyos_2021"
57994,"10.1016/j.jclepro.2015.04.077","id_57994_luo_2015"
58008,"10.30638/eemj.2015.161","id_58008_bacenetti_2015"
58033,"10.1080/17583004.2020.1750265","id_58033_rajan_2020"
58051,"10.30638/eemj.2017.194","id_58051_zabeo_2017"
58058,"10.1007/s11367-016-1046-4","id_58058_vzquezrowe_2017"
58066,"10.1088/1755-1315/239/1/012015","id_58066_afiyanti_2019"
58087,"10.17159/2413-3051/2011/v22i2a3208","id_58087_letete_2011"
58089,"10.1016/j.tourman.2018.09.012","id_58089_rico_2019"
58091,"10.1016/j.envsci.2014.07.013","id_58091_dong_2014"
58097,"10.3390/su11102945","id_58097_trombly_2019"
58100,"10.17645/up.v3i2.1218","id_58100_jones_2018"
58104,"10.1088/1757-899X/226/1/012054","id_58104_sukor_2017"
58131,"10.3390/su10041131","id_58131_yan_2018"
58133,"10.1016/j.ecolmodel.2017.09.024","id_58133_fang_2017"
58138,"10.1016/j.jclepro.2017.09.204","id_58138_ottelin_2018"
58277,"10.1016/j.jort.2020.100331","id_58277_neger_2021"
58279,NA,"id_58279_meehan_2020"
58280,"10.1016/j.rser.2020.110157","id_58280_cheng_2021"
58286,"10.1007/978-3-030-37425-9_51","id_58286_mendoza_2020"
58366,"10.1016/j.atmosenv.2012.11.054","id_58366_avery_2013"
58430,"10.5547/ISSN0195-6574-EJ-Vol32-No4-2","id_58430_rosendahl_2011"
58457,"10.1007/s13412-017-0431-z","id_58457_worsham_2017"
58458,"10.3390/app11188289","id_58458_hernandez_2021"
58475,"10.1080/14767333.2020.1712845","id_58475_booth_2020"
58490,"10.1016/j.agee.2011.11.011","id_58490_dean_2012"
58505,"10.14505/jemt.v6.2(12).09","id_58505_belik_2015"
58510,"10.4018/978-1-61350-156-6.ch002","id_58510_zambujaloliveira_2011"
58519,"10.1371/journal.pone.0231713","id_58519_morant_2020"
58544,"10.1016/j.chemosphere.2013.12.024","id_58544_sigua_2014"
58556,"10.3390/su11226383","id_58556_zhang_2019"
58569,"10.1017/S0047279412001018","id_58569_gough_2013"
58574,"10.3390/su11184877","id_58574_li_2019"
58679,"10.1016/j.econmod.2011.08.016","id_58679_dong_2011"
58774,"10.15244/pjoes/139739","id_58774_wang_2021"
58778,NA,"id_58778_bendewald_2010"
58787,"10.1016/j.jenvman.2021.113119","id_58787_qin_2021"
58788,NA,"id_58788_goodfield_2011"
58791,"10.1016/j.renene.2013.11.058","id_58791_goodfield_2014"
58795,"10.3989/ic.11.068","id_58795_rodriguez_2011"
58845,"10.1016/j.jclepro.2019.118418","id_58845_pan_2019"
58865,"10.15302/J-FASE-2017144","id_58865_zhou_2017"
58871,"10.1080/10485236.2014.10877005","id_58871_arzbaecher_2014"
58872,NA,"id_58872_arzbaecher_2012"
58902,"10.1007/s10640-018-00309-4","id_58902_huang_2019"
58918,"10.1079/PAVSNNR201813008","id_58918_timilsina_2018"
58929,"10.3138/CPP.39.Supplement2.S109","id_58929_schott_2013"
58933,"10.3390/su13169014","id_58933_wu_2021"
58940,"10.1071/RJ13128","id_58940_dore_2014"
58954,"10.1016/j.foreco.2010.06.015","id_58954_hurteau_2010"
58960,"10.1016/j.ufug.2019.03.009","id_58960_jo_2019"
58965,"10.1016/j.egypro.2018.09.145","id_58965_shao_2018"
58971,"10.1016/j.renene.2012.06.060","id_58971_cheung_2013"
58974,"10.4028/www.scientific.net/AMR.997.766","id_58974_zeng_2014"
59005,"10.2495/EQ140902","id_59005_aktuglu_2014"
59016,"10.4324/9780203855744","id_59016_rodrigues_2010"
59018,"10.1016/j.ecoleng.2012.03.020","id_59018_l_2012"
59055,"10.1002/eap.2039","id_59055_buotte_2020"
59113,"10.1016/j.iswcr.2020.11.005","id_59113_hu_2021"
59115,"10.1007/978-981-10-3115-1_43","id_59115_patel_2017"
59117,"10.1007/978-3-319-92102-0_72","id_59117_spampinato_2019"
59143,NA,"id_59143_liu_2013"
59237,"10.1007/978-981-16-0638-0_12","id_59237_rawat_2021"
59247,"10.1007/978-3-030-32463-6_15","id_59247_narayana_2020"
59263,"10.1016/j.scitotenv.2016.03.168","id_59263_kuittinen_2016"
59311,"10.1016/j.agrformet.2017.05.006","id_59311_mekonnen_2017"
59325,"10.1088/1748-9326/5/2/024005","id_59325_failey_2010"
59331,"10.1088/1755-1315/338/1/012038","id_59331_hernina_2019"
59398,NA,"id_59398_martuti_2017"
59418,"10.1371/journal.pone.0241637","id_59418_dionizio_2020"
59466,"10.1371/journal.pone.0056569","id_59466_adame_2013"
59494,NA,"id_59494_pansit_2019"
59530,"10.1007/s40333-018-0053-7","id_59530_ma_2018"
59550,"10.1111/j.1469-185X.2011.00185.x","id_59550_tanentzap_2012"
59553,"10.1038/NGEO3044","id_59553_shields_2017"
59587,"10.7226/jtfm.20.1.51","id_59587_wawo_2014"
59626,NA,"id_59626_sumner_2013"
59649,NA,"id_59649_kansal_2012"
59681,"10.1016/j.egypro.2013.06.631","id_59681_burton_2013"
59937,"10.1016/j.tranpol.2016.01.013","id_59937_clewlow_2016"
59946,"10.1108/S2044-994120150000007020","id_59946_baptista_2015"
59987,"10.1007/s42524-019-0036-1","id_59987_huang_2019"
60030,NA,"id_60030_immerma_2010"
60034,NA,"id_60034_wong_2013"
60064,"10.1016/B978-0-08-100167-7.00022-6","id_60064_madden_2017"
60092,"10.1007/978-3-642-37753-2_23","id_60092_chmutina_2013"
60112,"10.1016/j.apenergy.2017.10.069","id_60112_feng_2018"
60119,"10.1179/1432891714Z.000000000647","id_60119_xiaodong_2014"
60159,"10.1659/MRD-JOURNAL-D-20-00078.1","id_60159_foster_2021"
60164,"10.4271/2021-26-0158","id_60164_emran_2021"
60171,"10.1016/j.jclepro.2014.06.045","id_60171_liao_2015"
60180,"10.22616/ERDev.2020.19.TF373","id_60180_vintere_2020"
60182,"10.1007/s11367-011-0289-3","id_60182_heinonen_2011"
60218,"10.1016/j.ecolecon.2016.04.013","id_60218_dolter_2016"
60526,"10.1016/j.enpol.2019.111042","id_60526_tozer_2020"
60674,"10.1088/1748-9326/ab30a7","id_60674_lathuilliere_2019"
60835,"10.15544/RD.2015.036","id_60835_miksa_2015"
60876,"10.1016/j.egypro.2013.06.145","id_60876_karki_2013"
60877,"10.1016/j.egypro.2013.06.145","id_60877_krki_2013"
60878,"10.2118/171692-ms","id_60878_reichl_2014"
60891,"10.1016/S2212-5671(14)00752-7","id_60891_vatalis_2014"
60924,NA,"id_60924_mahidin_2012"
61019,"10.1617/s11527-013-0114-5","id_61019_barcelo_2014"
61041,"10.1109/CITCON.2016.7742661","id_61041_hunter_2016"
61044,"10.1016/j.jenvman.2010.04.008","id_61044_fairbairn_2010"
61075,"10.3389/feart.2020.601624","id_61075_bin_2020"
61114,"10.1016/j.apenergy.2013.08.035","id_61114_sastre_2014"
61298,"10.1080/15567249.2011.628961","id_61298_sreekanth_2016"
61437,"10.1016/j.scitotenv.2017.12.054","id_61437_wang_2018"
61446,"10.1007/s11270-015-2741-7","id_61446_sun_2016"
61448,"10.4028/www.scientific.net/AMR.734-737.1820","id_61448_zhong_2013"
61455,"10.1016/j.ecolmodel.2009.05.017","id_61455_li_2010"
61532,"10.1017/S0022029921000182","id_61532_munidasa_2021"
61563,"10.3390/cli9070115","id_61563_ziouzios_2021"
61570,"10.1088/1755-1315/290/1/012118","id_61570_hermida_2019"
61632,"10.1371/journal.pone.0258691","id_61632_hu_2021"
61638,"10.1016/j.resconrec.2016.02.013","id_61638_pan_2017"
61646,"10.1080/14693062.2019.1617667","id_61646_carvajal_2019"
61692,"10.1016/j.envsci.2020.02.013","id_61692_brown_2020"
61702,"10.1088/1755-1315/363/1/012015","id_61702_kartikasari_2019"
61709,"10.1080/14693062.2017.1387512","id_61709_jensen_2018"
61745,"10.1016/j.ecolind.2015.05.048","id_61745_slee_2015"
61751,"10.1080/09613218.2018.1489465","id_61751_short_2018"
61791,NA,"id_61791_styblinska_2013"
61799,"10.1088/1755-1315/323/1/012011","id_61799_mokhtar_2019"
61844,"10.1016/j.ocecoaman.2020.105295","id_61844_lafratta_2020"
61852,"10.5751/ES-11743-250441","id_61852_palaciosabrantes_2020"
61993,"10.1016/j.jclepro.2019.118774","id_61993_shao_2020"
62091,"10.1088/1748-9326/abbde8","id_62091_shi_2020"
62155,"10.1017/RDC.2017.100","id_62155_beramendiorosco_2018"
62450,"10.1007/s10021-020-00540-5","id_62450_wright_2021"
62500,"10.1016/j.geoderma.2017.05.002","id_62500_baddeley_2017"
62583,"10.1175/2010EI368.1","id_62583_mastin_2011"
62628,"10.1134/S1064229315030059","id_62628_ivanova_2015"
62787,"10.1029/2020EF001595","id_62787_daallada_2020"
62931,"10.1038/s41562-020-01047-8","id_62931_gosnell_2021"
62935,"10.1016/j.jclepro.2020.120698","id_62935_yin_2020"
62950,"10.1016/j.hydroa.2021.100074","id_62950_miller_2021"
62961,"10.1016/j.marpol.2021.104623","id_62961_daly_2021"
62978,"10.3390/nu13062076","id_62978_belgacem_2021"
63005,"10.1017/aju.2018.76","id_63005_esty_2018"
63014,"10.3390/en5010022","id_63014_hubacek_2012"
63022,"10.1016/j.energy.2019.02.179","id_63022_li_2019"
63078,"10.1177/0160449X10392528","id_63078_nugent_2011"
63105,"10.1016/j.tourman.2017.09.012","id_63105_luo_2018"
63112,"10.1021/acs.est.7b01694","id_63112_chen_2017"
63114,"10.3390/su6074558","id_63114_wang_2014"
63218,"10.1016/j.energy.2012.09.064","id_63218_mamat_2014"
63259,"10.1680/warm.2011.164.4.247","id_63259_mali_2011"
63449,"10.1007/s00367-019-00595-x","id_63449_hsu_2019"
63621,"10.1111/gfl.12018","id_63621_han_2013"
63702,"10.1080/14693062.2016.1277682","id_63702_lee_2018"
63710,"10.1007/s11069-013-0901-x","id_63710_wang_2014"
63718,"10.1061/9780784482261.024","id_63718_danesh_2019"
63803,"10.1016/j.wasman.2010.09.008","id_63803_yi_2011"
64223,"10.5194/amt-12-2665-2019","id_64223_arzoumanian_2019"
64436,"10.1016/j.orggeochem.2011.11.007","id_64436_minor_2012"
64459,NA,"id_64459_aguilarfernandez_2021"
64520,"10.4271/2018-01-0428","id_64520_pham_2018"
64551,"10.1016/j.wasman.2018.06.010","id_64551_zhang_2018"
64646,"10.1080/10962247.2018.1436096","id_64646_roscioli_2018"
64652,"10.1097/SS.0000000000000139","id_64652_smartt_2016"
65022,"10.2118/205512-PA","id_65022_yang_2021"
65129,"10.1016/j.egypro.2013.06.289","id_65129_surdam_2013"
65262,"10.1021/es102091a","id_65262_spatari_2010"
65315,"10.3390/ijerph16050692","id_65315_nie_2019"
65336,"10.1080/17565529.2017.1318737","id_65336_pulvera_2018"
65348,"10.3390/su11092591","id_65348_wang_2019"
65406,"10.1068/b38085","id_65406_van_2013"
65415,"10.3390/su13169068","id_65415_arababadi_2021"
65519,NA,"id_65519_best_2010"
65527,"10.1016/j.enpol.2018.10.030","id_65527_lopezbehar_2019"
65532,"10.1109/CICED.2012.6508564","id_65532_xing_2012"
65625,"10.1029/2020WR027193","id_65625_xiao_2020"
66044,"10.3389/fmars.2020.00580","id_66044_bednarek_2020"
66469,"10.1063/1.4927000","id_66469_yu_2015"
66494,"10.4324/9780203124390","id_66494_wang_2013"
66503,"10.1007/s11356-021-15694-5","id_66503_li_2021"
66504,"10.1007/s11430-019-9598-3","id_66504_han_2020"
66508,"10.1007/s11707-014-0450-y","id_66508_zhong_2015"
66513,"10.4324/9781315276946","id_66513_toke_2017"
66514,"10.3390/agriculture11040363","id_66514_liang_2021"
66515,"10.4324/9780429507496","id_66515_mukhia_2018"
66517,"10.1007/s10784-012-9189-7","id_66517_harris_2013"
66539,"10.1016/j.jenvman.2021.113043","id_66539_liu_2021"
66549,NA,"id_66549_dasgupta_2016"
66555,"10.12804/revistas.urosario.edu.co/desafios/a.7682","id_66555_estevo_2020"
66557,NA,"id_66557_chang_2011"
66561,"10.1016/j.rser.2014.04.015","id_66561_su_2014"
66591,"10.1002/ieam.4464","id_66591_fan_2022"
66608,"10.1016/j.ecolind.2014.01.022","id_66608_zhang_2014"
66616,"10.1016/j.enpol.2021.112350","id_66616_carlson_2021"
66629,"10.1016/j.jclepro.2016.11.186","id_66629_lin_2017"
66634,"10.1038/s41893-019-0339-6","id_66634_wang_2019"
66658,"10.1016/j.resconrec.2021.105456","id_66658_zhang_2021"
66700,"10.1016/j.ecolind.2020.106918","id_66700_zhou_2021"
66713,"10.1016/j.egypro.2014.12.256","id_66713_liang_2014"
66722,"10.1016/j.jclepro.2021.127530","id_66722_liu_2021"
66769,"10.1016/j.apenergy.2016.04.088","id_66769_zhang_2016"
66771,"10.1016/j.enpol.2011.07.013","id_66771_meng_2011"
66772,"10.1016/j.apenergy.2015.06.071","id_66772_tan_2016"
66799,"10.1142/S0217590817400197","id_66799_sun_2018"
66825,NA,"id_66825_schwartz_2015"
66853,"10.1093/chinesejil/jmq023","id_66853_lijiang_2010"
66861,"10.1093/chinesejil/jmt020","id_66861_zhu_2013"
66867,"10.3724/SP.J.1248.2014.100","id_66867_duan_2014"
66879,"10.1057/s41289-016-0013-9","id_66879_cheshmehzangi_2017"
67015,"10.1007/s10708-014-9541-2","id_67015_ramirez_2015"
67057,NA,"id_67057_steigelmann_2013"
67060,NA,"id_67060_wheeler_2011"
67061,NA,"id_67061_huhne_2010"
67297,"10.1007/978-981-15-1052-6_5","id_67297_cocker_2019"
67380,"10.3390/su13158429","id_67380_sorensen_2021"
67442,"10.1177/0734242X11417488","id_67442_johnson_2011"
67471,"10.1007/978-981-13-3471-9_4","id_67471_agyemangbonsu_2019"
67482,"10.4324/9781315645421","id_67482_bartlett_2016"
67484,"10.1016/j.enpol.2012.07.030","id_67484_kennedy_2012"
67493,"10.4337/9781783470600.00038","id_67493_klintman_2015"
67500,"10.3390/en13246615","id_67500_preston_2020"
67537,NA,"id_67537_baron_2012"
67559,"10.1126/sciadv.aaq0390","id_67559_shan_2018"
67561,"10.1016/j.energy.2010.08.043","id_67561_shimoda_2010"
67566,"10.1016/j.apenergy.2018.12.002","id_67566_long_2019"
67575,NA,"id_67575_hall_2010"
67597,"10.1016/j.enpol.2009.12.005","id_67597_salon_2010"
67617,"10.1016/j.esr.2019.100387","id_67617_dias_2019"
67637,"10.1002/awwa.1611","id_67637_sucharda_2020"
67675,"10.1016/j.proeng.2011.11.2039","id_67675_friedman_2011"
67677,"10.3390/su13126789","id_67677_sugsaisakon_2021"
67682,NA,"id_67682_brandin_2013"
67752,"10.1002/sd.2201","id_67752_aslany_2021"
67859,"10.1007/s10163-021-01197-5","id_67859_ribeiro_2021"
68001,NA,"id_68001_fisher_2010"
68021,"10.3733/ca.v066n04p137","id_68021_dinar_2012"
68040,"10.4324/9781351182164","id_68040_deitchman_2018"
68056,NA,"id_68056_kaufmann_2016"
68081,"10.1109/MIAS.2014.2345808","id_68081_durocher_2015"
68119,"10.1038/s41560-020-00769-3","id_68119_smith_2021"
68145,NA,"id_68145_khalid_2010"
68173,NA,"id_68173_gang_2018"
68310,"10.1093/jeea/jvab046","id_68310_de_2021"
68412,"10.1080/14693062.2019.1584087","id_68412_brown_2019"
68473,"10.1890/ES13-00236.1","id_68473_rugenski_2014"
68586,"10.1890/14-0738.1","id_68586_duveneck_2015"
68624,"10.1080/00045608.2010.502434","id_68624_rice_2010"
68699,"10.1007/978-94-6265-331-3_10","id_68699_burgers_2019"
68714,"10.4337/9780857939999.00021","id_68714_boswell_2014"
68821,"10.1088/1748-9326/6/2/024024","id_68821_diffenbaugh_2011"
68844,"10.1007/s10784-011-9158-6","id_68844_shukla_2011"
68910,NA,"id_68910_medvedieva_2019"
68979,"10.1016/j.envsci.2014.04.013","id_68979_gunderson_2015"
69033,"10.3390/cli5030049","id_69033_berezuk_2017"
69089,"10.1111/ropr.12440","id_69089_purdon_2021"
69090,"10.1111/ropr.12440","id_69090_purdon_2021"
69184,"10.1111/reel.12076","id_69184_peeters_2014"
69241,"10.3390/jmse3030591","id_69241_williams_2015"
69400,"10.1017/S1755691013000029","id_69400_sugden_2013"
69507,NA,"id_69507_leggett_2016"
69552,"10.1111/j.1468-2397.2011.00795.x","id_69552_dominelli_2011"
69587,"10.17163/lgr.n31.2020.02","id_69587_toulkeridis_2020"
69645,"10.1016/j.jclepro.2020.120035","id_69645_sharifi_2020"
69728,"10.1659/MRD-JOURNAL-D-20-00033.1","id_69728_vij_2021"
69817,"10.22616/ERDev2019.18.N247","id_69817_melece_2019"
69829,"10.1007/978-3-319-40773-9","id_69829_salzmann_2016"
69856,"10.1007/s10113-015-0828-8","id_69856_picketts_2016"
69978,"10.1017/S1742170517000710","id_69978_lane_2018"
69999,"10.1002/wcc.355","id_69999_hopkins_2015"
70032,NA,"id_70032_ludena_2015"
70070,"10.1093/acprof:oso/9780199692873.001.0001","id_70070_hahn_2012"
